target,source,diffusion_count,diffusion_weighted_sum,skills_diffused,year_emission,year_adoption,avg_rca_source,avg_rca_target,diffusion_weighted_mean,source_education,source_wage,target_education,target_wage,structural_distance,education_diff_abs,education_diff_rel,wage_diff_abs,wage_diff_rel,Source_Cluster,Target_Cluster,same_cluster
29-1141.02,51-6011.00,26,32.5908964952332,Assisting and Caring for Others|Biology|Chemistry|Communications and Media|Customer and Personal Service|Deductive Reasoning|Economics and Accounting|Establishing and Maintaining Interpersonal Relationships|Foreign Language|Instructing|Judgment and Decision Making|Learning Strategies|Management of Financial Resources|Management of Material Resources|Management of Personnel Resources|Monitoring|Oral Comprehension|Persuasion|Philosophy and Theology|Service Orientation|Social Perceptiveness|Sociology and Anthropology|Speech Clarity|Speech Recognition|Therapy and Counseling|Training and Teaching Others,2015,2023,1.15916346341082,1.3838325075222,1.25349601904743,1.354,20820,8.34796520347965,93600,,6.99396520347965,5.16541004688305,72780,3.49567723342939,2,1,0
29-1141.02,51-7011.00,10,10.8366724690434,"Analyzing Data or Information|Fluency of Ideas|History and Archeology|Judging the Qualities of Objects, Services, or People|Making Decisions and Solving Problems|Management of Financial Resources|Management of Material Resources|Management of Personnel Resources|Performing Administrative Activities|Thinking Creatively",2015,2023,1.07734360802202,1.09035136532719,1.08366724690434,2.1526,32270,8.34796520347965,93600,,6.19536520347965,2.87808473635587,61330,1.90052680508212,2,1,0
29-1141.02,51-7042.00,9,9.58797714783906,"Complex Problem Solving|Deductive Reasoning|Judging the Qualities of Objects, Services, or People|Learning Strategies|Management of Material Resources|Memorization|Monitoring|Oral Comprehension|Problem Sensitivity",2015,2023,1.04074357000585,1.09225864973132,1.06533079420434,1.9076,27820,8.34796520347965,93600,,6.44036520347965,3.37616125156199,65780,2.36448598130841,2,1,0
29-1141.02,51-8091.00,21,24.6912667272483,Analyzing Data or Information|Biology|Chemistry|Complex Problem Solving|Deductive Reasoning|Getting Information|Instructing|Learning Strategies|Management of Financial Resources|Management of Material Resources|Management of Personnel Resources|Monitoring|Oral Comprehension|Philosophy and Theology|Problem Sensitivity|Reading Comprehension|Speech Clarity|Systems Analysis|Training and Teaching Others|Writing|Written Expression,2015,2023,1.14675346345628,1.22639422409546,1.17577460605944,3.5139,59320,8.34796520347965,93600,,4.83406520347965,1.37569800036417,34280,0.577882670262981,2,1,0
29-1141.02,51-9011.00,15,18.9286456502856,Analyzing Data or Information|Assisting and Caring for Others|Biology|Chemistry|Establishing and Maintaining Interpersonal Relationships|Evaluating Information to Determine Compliance with Standards|Interpreting the Meaning of Information for Others|Making Decisions and Solving Problems|Memorization|Performing Administrative Activities|Personnel and Human Resources|Systems Analysis|Telecommunications|Therapy and Counseling|Written Expression,2015,2023,1.15085122936351,1.43629247509171,1.26190971001904,3.0056,47220,8.34796520347965,93600,,5.34236520347965,1.77747045630811,46380,0.982210927573062,2,1,0
29-1141.02,51-9012.00,14,16.5196527623904,Analyzing Data or Information|Biology|Communications and Media|Getting Information|Learning Strategies|Making Decisions and Solving Problems|Management of Financial Resources|Management of Material Resources|Management of Personnel Resources|Memorization|Psychology|Systems Analysis|Training and Teaching Others|Writing,2015,2023,1.10541818310641,1.28181721792106,1.1799751973136,2.0478,38420,8.34796520347965,93600,,6.30016520347965,3.07655298538903,55180,1.43623112961999,2,1,0
29-1141.02,51-9051.00,24,30.566485009595,Analyzing Data or Information|Assisting and Caring for Others|Biology|Chemistry|Communications and Media|Economics and Accounting|Getting Information|History and Archeology|Making Decisions and Solving Problems|Monitoring|Oral Comprehension|Personnel and Human Resources|Philosophy and Theology|Problem Sensitivity|Psychology|Reading Comprehension|Sociology and Anthropology|Speech Clarity|Speech Recognition|Telecommunications|Therapy and Counseling|Training and Teaching Others|Updating and Using Relevant Knowledge|Written Expression,2015,2023,1.13332043999654,1.45818152760508,1.27360354206646,2.1256,35360,8.34796520347965,93600,,6.22236520347965,2.92734531590123,58240,1.64705882352941,2,1,0
29-1141.02,51-9082.00,23,29.8853434741459,Administrative|Assisting and Caring for Others|Biology|Chemistry|Communications and Media|Deductive Reasoning|Fluency of Ideas|History and Archeology|Instructing|Interpreting the Meaning of Information for Others|Learning Strategies|Management of Financial Resources|Management of Material Resources|Philosophy and Theology|Problem Sensitivity|Psychology|Reading Comprehension|Service Orientation|Social Perceptiveness|Sociology and Anthropology|Systems Analysis|Therapy and Counseling|Thinking Creatively,2015,2023,1.16178145052624,1.47961278569941,1.29936275974547,4.31643164316432,34890,8.34796520347965,93600,,4.03153356031533,0.933996850546641,58710,1.68271711092003,2,1,0
29-1141.02,51-9083.00,22,24.8601498784698,Administrative|Analyzing Data or Information|Assisting and Caring for Others|Deductive Reasoning|Establishing and Maintaining Interpersonal Relationships|Foreign Language|Getting Information|Interpreting the Meaning of Information for Others|Judgment and Decision Making|Management of Financial Resources|Management of Personnel Resources|Monitoring|Performing Administrative Activities|Problem Sensitivity|Reading Comprehension|Service Orientation|Speech Recognition|Systems Analysis|Telecommunications|Therapy and Counseling|Updating and Using Relevant Knowledge|Writing,2015,2023,1.04954254214258,1.2445817726796,1.13000681265772,3.01100110011001,29860,8.34796520347965,93600,,5.33696410336964,1.77248826085605,63740,2.13462826523778,2,1,0
29-1141.02,51-9191.00,10,13.3057780006091,"Chemistry|Coordination|Judging the Qualities of Objects, Services, or People|Monitoring|Personnel and Human Resources|Psychology|Sociology and Anthropology|Systems Analysis|Therapy and Counseling|Training and Teaching Others",2015,2023,1.14706188206346,1.61228073566485,1.33057780006091,2.07390739073907,31710,8.34796520347965,93600,,6.27405781274058,3.0252352832904,61890,1.95175023651845,2,1,0
29-1141.02,51-9195.03,14,16.5340917487769,"Analyzing Data or Information|Developing Objectives and Strategies|Economics and Accounting|Evaluating Information to Determine Compliance with Standards|Fluency of Ideas|Foreign Language|History and Archeology|Interpreting the Meaning of Information for Others|Judging the Qualities of Objects, Services, or People|Personnel and Human Resources|Sales and Marketing|Therapy and Counseling|Thinking Creatively|Training and Teaching Others",2015,2023,1.1344889494634,1.26232134924336,1.18100655348407,2.102,29630,8.34796520347965,93600,,6.24596520347965,2.97143920241658,63970,2.15896051299359,2,1,0
29-1141.02,51-9195.04,10,11.7203637973237,Chemistry|Economics and Accounting|Fluency of Ideas|History and Archeology|Learning Strategies|Management of Financial Resources|Management of Material Resources|Management of Personnel Resources|Monitoring|Sales and Marketing,2015,2023,1.19387821157112,1.15823174970071,1.17203637973237,1.82531746825317,29630,8.34796520347965,93600,,6.52264773522648,3.57343193645577,63970,2.15896051299359,2,1,0
29-1141.02,51-9198.00,1,1.0659225301762,Evaluating Information to Determine Compliance with Standards,2015,2023,1.05083750618741,1.08122410329594,1.0659225301762,1.8705,23960,8.34796520347965,93600,,6.47746520347965,3.46295921062799,69640,2.90651085141903,2,1,0
29-1141.02,53-4011.00,11,12.200225195363,Analyzing Data or Information|Developing Objectives and Strategies|Evaluating Information to Determine Compliance with Standards|Getting Information|Judgment and Decision Making|Learning Strategies|Monitoring|Problem Sensitivity|Reading Comprehension|Telecommunications|Training and Teaching Others,2015,2023,1.08061739174716,1.14186453231948,1.10911138139663,2.34,56240,8.34796520347965,93600,,6.00796520347965,2.56750649721353,37360,0.664295874822191,2,1,0
29-1141.02,53-6021.00,22,27.2997804087799,Administrative|Assisting and Caring for Others|Biology|Communicating with People Outside the Organization|Communications and Media|Customer and Personal Service|Establishing and Maintaining Interpersonal Relationships|Getting Information|History and Archeology|Instructing|Interpreting the Meaning of Information for Others|Judgment and Decision Making|Management of Financial Resources|Memorization|Performing Administrative Activities|Philosophy and Theology|Problem Sensitivity|Sales and Marketing|Social Perceptiveness|Sociology and Anthropology|Telecommunications|Therapy and Counseling,2015,2023,1.11328044720451,1.42649506811293,1.24089910949,1.6555,20630,8.34796520347965,93600,,6.69246520347965,4.04256430291734,72970,3.53708191953466,2,1,0
29-1141.02,53-6051.07,16,18.4309770214649,Administrative|Chemistry|Coordination|Deductive Reasoning|Evaluating Information to Determine Compliance with Standards|Making Decisions and Solving Problems|Memorization|Oral Comprehension|Reading Comprehension|Social Perceptiveness|Sociology and Anthropology|Speech Clarity|Speech Recognition|Telecommunications|Writing|Written Expression,2015,2023,1.10242202713676,1.22013295301916,1.15193606384156,2.3887,70820,8.34796520347965,93600,,5.95926520347965,2.49477339284115,22780,0.321660547867834,2,1,0
29-1141.02,53-6061.00,29,38.9672622779331,Administrative|Assisting and Caring for Others|Biology|Communications and Media|Coordination|Customer and Personal Service|Deductive Reasoning|Establishing and Maintaining Interpersonal Relationships|Foreign Language|Getting Information|History and Archeology|Instructing|Judgment and Decision Making|Management of Personnel Resources|Memorization|Oral Comprehension|Philosophy and Theology|Problem Sensitivity|Psychology|Reading Comprehension|Service Orientation|Social Perceptiveness|Sociology and Anthropology|Speech Clarity|Speech Recognition|Telecommunications|Therapy and Counseling|Writing|Written Expression,2015,2023,1.34099206500325,1.37906608170814,1.34369869923907,1.86251374862514,25930,8.34796520347965,93600,,6.48545145485451,3.48209588232136,67670,2.60971847281142,1,1,1
29-1141.02,53-7021.00,4,5.20119476745424,"Evaluating Information to Determine Compliance with Standards|Judging the Qualities of Objects, Services, or People|Therapy and Counseling|Updating and Using Relevant Knowledge",2015,2023,1.08555662662802,1.65329445768667,1.30029869186356,2.5279,51650,8.34796520347965,93600,,5.82006520347965,2.3023320556508,41950,0.812197483059051,2,1,0
29-1218.00,11-2021.00,23,27.8154744130514,"Active Listening|Complex Problem Solving|Customer and Personal Service|Developing Objectives and Strategies|English Language|Estimating the Quantifiable Characteristics of Products, Events, or Information|Identifying Objects, Actions, and Events|Inductive Reasoning|Judgment and Decision Making|Law and Government|Learning Strategies|Making Decisions and Solving Problems|Management of Material Resources|Management of Personnel Resources|Operations Analysis|Oral Comprehension|Philosophy and Theology|Problem Sensitivity|Providing Consultation and Advice to Others|Science|Service Orientation|Speech Recognition|Updating and Using Relevant Knowledge",2015,2023,1.28874459366427,1.15116149349419,1.20936845274137,6.6805,128750,11.7056,62340,,5.0251,0.752204176334107,-66410,-0.515805825242719,1,1,1
29-1218.00,13-1022.00,19,21.729404427534,"Active Listening|Complex Problem Solving|Customer and Personal Service|Developing Objectives and Strategies|Estimating the Quantifiable Characteristics of Products, Events, or Information|Guiding, Directing, and Motivating Subordinates|Identifying Objects, Actions, and Events|Inductive Reasoning|Law and Government|Making Decisions and Solving Problems|Management of Material Resources|Operations Analysis|Oral Comprehension|Problem Sensitivity|Providing Consultation and Advice to Others|Service Orientation|Speech Recognition|Time Management|Updating and Using Relevant Knowledge",2015,2023,1.20572843325331,1.09326883289641,1.14365286460705,3.9402,52940,11.7056,62340,,7.7654,1.970813664281,9400,0.177559501322252,1,1,1
29-1218.00,13-1041.03,20,26.6604591210956,"Active Listening|Complex Problem Solving|Customer and Personal Service|Developing Objectives and Strategies|Education and Training|English Language|Identifying Objects, Actions, and Events|Inductive Reasoning|Judgment and Decision Making|Law and Government|Learning Strategies|Operations Analysis|Oral Comprehension|Performing for or Working Directly with the Public|Philosophy and Theology|Problem Sensitivity|Providing Consultation and Advice to Others|Speech Recognition|Therapy and Counseling|Updating and Using Relevant Knowledge",2015,2023,1.48680863217972,1.20749240691842,1.33302295605478,6.1439,65640,11.7056,62340,,5.5617,0.905239343088266,-3300,-0.050274223034735,1,1,1
29-1218.00,17-2011.00,18,22.2255135814792,"Active Listening|Complex Problem Solving|Developing Objectives and Strategies|English Language|Estimating the Quantifiable Characteristics of Products, Events, or Information|Guiding, Directing, and Motivating Subordinates|Hearing Sensitivity|Identifying Objects, Actions, and Events|Judgment and Decision Making|Learning Strategies|Management of Personnel Resources|Operations Analysis|Oral Comprehension|Problem Sensitivity|Providing Consultation and Advice to Others|Science|Time Management|Updating and Using Relevant Knowledge",2015,2023,1.35061309972356,1.14062842973999,1.23475075452662,6.5907,107830,11.7056,62340,,5.1149,0.776078413522085,-45490,-0.421867754799221,1,1,1
29-1218.00,17-2072.01,21,23.7807764995412,"Active Listening|Complex Problem Solving|Customer and Personal Service|Developing Objectives and Strategies|Education and Training|Estimating the Quantifiable Characteristics of Products, Events, or Information|Guiding, Directing, and Motivating Subordinates|Identifying Objects, Actions, and Events|Judgment and Decision Making|Learning Strategies|Making Decisions and Solving Problems|Management of Material Resources|Management of Personnel Resources|Monitoring Processes, Materials, or Surroundings|Operations Analysis|Oral Comprehension|Problem Sensitivity|Providing Consultation and Advice to Others|Science|Speech Recognition|Updating and Using Relevant Knowledge",2015,2023,1.150720669534,1.12119421192886,1.13241792854958,5.8465,98270,11.7056,62340,,5.8591,1.00215513555119,-35930,-0.365625318001425,1,1,1
29-1218.00,19-3093.00,21,26.3303742220795,"Active Listening|Biology|Complex Problem Solving|Customer and Personal Service|Education and Training|English Language|Identifying Objects, Actions, and Events|Inductive Reasoning|Judgment and Decision Making|Law and Government|Learning Strategies|Making Decisions and Solving Problems|Management of Personnel Resources|Operations Analysis|Oral Comprehension|Performing for or Working Directly with the Public|Philosophy and Theology|Problem Sensitivity|Providing Consultation and Advice to Others|Time Management|Updating and Using Relevant Knowledge",2015,2023,1.32755267928496,1.2017428471411,1.25382734390855,4.94030596940306,55800,11.7056,62340,,6.76529403059694,1.3694079015544,6540,0.117204301075269,1,1,1
29-1218.00,27-1023.00,22,26.6072994270283,"Active Listening|Biology|Complex Problem Solving|Customer and Personal Service|Developing Objectives and Strategies|English Language|Estimating the Quantifiable Characteristics of Products, Events, or Information|Finger Dexterity|Identifying Objects, Actions, and Events|Inductive Reasoning|Judgment and Decision Making|Learning Strategies|Management of Personnel Resources|Manual Dexterity|Monitoring Processes, Materials, or Surroundings|Operations Analysis|Oral Comprehension|Performing for or Working Directly with the Public|Philosophy and Theology|Speech Recognition|Time Management|Updating and Using Relevant Knowledge",2015,2023,1.24068123162768,1.1933214846902,1.20942270122856,2.64,25010,11.7056,62340,,9.0656,3.43393939393939,37330,1.49260295881647,1,1,1
29-1218.00,27-1026.00,15,17.6471168397099,"Complex Problem Solving|Customer and Personal Service|Finger Dexterity|Guiding, Directing, and Motivating Subordinates|Identifying Objects, Actions, and Events|Inductive Reasoning|Judgment and Decision Making|Management of Material Resources|Manual Dexterity|Operations Analysis|Oral Comprehension|Performing for or Working Directly with the Public|Philosophy and Theology|Service Orientation|Time Management",2015,2023,1.18476801001076,1.17317063367291,1.17647445598066,3.6234,26870,11.7056,62340,,8.0822,2.23055693547497,35470,1.32005954596204,1,1,1
29-1218.00,29-9093.00,24,33.0624305068071,"Active Listening|Biology|Chemistry|Control Precision|Developing Objectives and Strategies|Education and Training|Estimating the Quantifiable Characteristics of Products, Events, or Information|Finger Dexterity|Guiding, Directing, and Motivating Subordinates|Identifying Objects, Actions, and Events|Learning Strategies|Making Decisions and Solving Problems|Management of Material Resources|Manual Dexterity|Medicine and Dentistry|Performing for or Working Directly with the Public|Philosophy and Theology|Problem Sensitivity|Providing Consultation and Advice to Others|Science|Service Orientation|Speech Recognition|Therapy and Counseling|Updating and Using Relevant Knowledge",2015,2023,1.36109502232663,1.3997664999078,1.37760127111696,5.12357528494301,48235,11.7056,62340,,6.58202471505699,1.28465463060532,14105,0.292422514771431,1,1,1
29-1218.00,33-9021.00,21,25.5973960678318,"Active Listening|Complex Problem Solving|Customer and Personal Service|Developing Objectives and Strategies|Education and Training|English Language|Identifying Objects, Actions, and Events|Inductive Reasoning|Judgment and Decision Making|Law and Government|Making Decisions and Solving Problems|Medicine and Dentistry|Monitoring Processes, Materials, or Surroundings|Oral Comprehension|Performing for or Working Directly with the Public|Philosophy and Theology|Problem Sensitivity|Providing Consultation and Advice to Others|Service Orientation|Speech Recognition|Time Management",2015,2023,1.25278470505154,1.22188021031523,1.2189236222777,4.50705070507051,45610,11.7056,62340,,7.1985492949295,1.59717512980961,16730,0.366805525104144,1,1,1
29-1218.00,35-3023.01,14,17.3173243616426,"Active Listening|Control Precision|Customer and Personal Service|Finger Dexterity|Guiding, Directing, and Motivating Subordinates|Identifying Objects, Actions, and Events|Management of Material Resources|Manual Dexterity|Medicine and Dentistry|Oral Comprehension|Performing for or Working Directly with the Public|Service Orientation|Speech Recognition|Therapy and Counseling",2015,2023,1.17662387275735,1.366971463663,1.23695174011733,1.8203,48235,11.7056,62340,,9.8853,5.4305883645553,14105,0.292422514771431,1,1,1
29-1218.00,37-2021.00,16,19.8387475608948,"Biology|Chemistry|Complex Problem Solving|Customer and Personal Service|Developing Objectives and Strategies|Hearing Sensitivity|Identifying Objects, Actions, and Events|Law and Government|Learning Strategies|Management of Material Resources|Philosophy and Theology|Science|Service Orientation|Speech Recognition|Time Management|Updating and Using Relevant Knowledge",2015,2023,1.2238077593356,1.26650574441536,1.23992172255592,2.1111,32160,11.7056,62340,,9.5945,4.54478707782673,30180,0.938432835820896,2,1,0
29-1218.00,37-3011.00,8,11.1879358570072,Biology|Chemistry|Control Precision|English Language|Making Decisions and Solving Problems|Problem Sensitivity|Science|Updating and Using Relevant Knowledge,2015,2023,1.37442512234406,1.44083227750898,1.3984919821259,2.7467,25030,11.7056,62340,,8.9589,3.26169585320567,37310,1.49061126648022,2,1,0
29-1218.00,37-3012.00,11,14.4545620166643,"Biology|Chemistry|Developing Objectives and Strategies|Education and Training|Identifying Objects, Actions, and Events|Law and Government|Making Decisions and Solving Problems|Monitoring Processes, Materials, or Surroundings|Science|Time Management|Updating and Using Relevant Knowledge",2015,2023,1.34489601075926,1.29857067015906,1.31405109242403,2.5275,32540,11.7056,62340,,9.1781,3.63129574678536,29800,0.91579594345421,2,1,0
29-1218.00,39-3031.00,15,17.7840182583605,"Active Listening|Complex Problem Solving|Customer and Personal Service|Education and Training|English Language|Guiding, Directing, and Motivating Subordinates|Hearing Sensitivity|Inductive Reasoning|Management of Personnel Resources|Oral Comprehension|Performing for or Working Directly with the Public|Philosophy and Theology|Problem Sensitivity|Service Orientation|Speech Recognition",2015,2023,1.25286705546208,1.13212931296355,1.18560121722403,1.84098409840984,19180,11.7056,62340,,9.86461590159016,5.35833846153846,43160,2.25026068821689,1,1,1
29-1218.00,39-5092.00,22,29.9083696757205,Active Listening|Biology|Chemistry|Complex Problem Solving|Education and Training|English Language|Finger Dexterity|Hearing Sensitivity|Judgment and Decision Making|Law and Government|Learning Strategies|Management of Personnel Resources|Manual Dexterity|Medicine and Dentistry|Oral Comprehension|Performing for or Working Directly with the Public|Philosophy and Theology|Providing Consultation and Advice to Others|Service Orientation|Speech Recognition|Therapy and Counseling|Time Management,2015,2023,1.36359074786324,1.37291583239011,1.35947134889638,1.7951,20820,11.7056,62340,,9.9105,5.52086234750153,41520,1.99423631123919,1,1,1
29-1218.00,41-9021.00,18,21.7533362891056,"Active Listening|Complex Problem Solving|Customer and Personal Service|Developing Objectives and Strategies|Education and Training|English Language|Estimating the Quantifiable Characteristics of Products, Events, or Information|Inductive Reasoning|Judgment and Decision Making|Law and Government|Making Decisions and Solving Problems|Management of Personnel Resources|Oral Comprehension|Philosophy and Theology|Providing Consultation and Advice to Others|Service Orientation|Speech Recognition|Updating and Using Relevant Knowledge",2015,2023,1.34190661956926,1.10017130624835,1.20851868272809,5.2126,56860,11.7056,62340,,6.493,1.24563557533668,5480,0.0963770664790713,1,1,1
29-1218.00,43-1011.00,18,21.1483717828211,"Complex Problem Solving|Customer and Personal Service|Education and Training|English Language|Inductive Reasoning|Judgment and Decision Making|Law and Government|Learning Strategies|Making Decisions and Solving Problems|Management of Material Resources|Management of Personnel Resources|Monitoring Processes, Materials, or Surroundings|Operations Analysis|Philosophy and Theology|Providing Consultation and Advice to Others|Speech Recognition|Time Management|Updating and Using Relevant Knowledge",2015,2023,1.24936611296769,1.11862182241098,1.17490954349006,4.584,52630,11.7056,62340,,7.1216,1.55357766143107,9710,0.184495534866046,1,1,1
29-1218.00,43-9111.00,22,27.4035665483756,Active Listening|Biology|Complex Problem Solving|Developing Objectives and Strategies|Education and Training|English Language|Inductive Reasoning|Law and Government|Learning Strategies|Making Decisions and Solving Problems|Management of Personnel Resources|Operations Analysis|Oral Comprehension|Performing for or Working Directly with the Public|Philosophy and Theology|Problem Sensitivity|Providing Consultation and Advice to Others|Science|Service Orientation|Speech Recognition|Therapy and Counseling|Time Management,2015,2023,1.23524713854265,1.29113284586544,1.2456166612898,6.16561656165617,42700,11.7056,62340,,5.53998343834384,0.898528700729927,19640,0.459953161592506,1,1,1
29-1218.00,47-2011.00,11,13.4110319176194,"Biology|Chemistry|Control Precision|Developing Objectives and Strategies|Estimating the Quantifiable Characteristics of Products, Events, or Information|Guiding, Directing, and Motivating Subordinates|Learning Strategies|Making Decisions and Solving Problems|Manual Dexterity|Operations Analysis|Updating and Using Relevant Knowledge",2015,2023,1.1740684574289,1.29470939582972,1.21918471978359,2.0196,60120,11.7056,62340,,9.686,4.79599920776392,2220,0.0369261477045908,2,1,0
29-1218.00,47-2053.00,6,6.89459456262818,"Control Precision|Estimating the Quantifiable Characteristics of Products, Events, or Information|Finger Dexterity|Guiding, Directing, and Motivating Subordinates|Manual Dexterity|Monitoring Processes, Materials, or Surroundings",2015,2023,1.14685330723923,1.15463376021679,1.14909909377136,2.08079192080792,40710,11.7056,62340,,9.62480807919208,4.62555048534359,21630,0.531319086219602,2,1,0
29-1218.00,47-2082.00,18,19.7614933033374,"Active Listening|Control Precision|Developing Objectives and Strategies|English Language|Finger Dexterity|Guiding, Directing, and Motivating Subordinates|Inductive Reasoning|Judgment and Decision Making|Management of Material Resources|Management of Personnel Resources|Operations Analysis|Oral Comprehension|Problem Sensitivity|Providing Consultation and Advice to Others|Service Orientation|Speech Recognition|Time Management|Updating and Using Relevant Knowledge",2015,2023,1.09026029072726,1.10802431725428,1.0978607390743,1.9629,47970,11.7056,62340,,9.7427,4.96342146823578,14370,0.299562226391495,2,1,0
29-1218.00,47-2131.00,6,6.66057615934934,"Finger Dexterity|Guiding, Directing, and Motivating Subordinates|Hearing Sensitivity|Identifying Objects, Actions, and Events|Management of Material Resources|Performing for or Working Directly with the Public",2015,2023,1.073473191455,1.14952912754523,1.11009602655822,1.7305,35040,11.7056,62340,,9.9751,5.76428777809882,27300,0.779109589041096,2,1,0
29-1218.00,47-2151.00,7,10.9650618544068,"Biology|Chemistry|Law and Government|Manual Dexterity|Medicine and Dentistry|Monitoring Processes, Materials, or Surroundings|Therapy and Counseling",2015,2023,1.34104328236375,1.8682073382717,1.5664374077724,2.0993,37780,11.7056,62340,,9.6063,4.5759538893917,24560,0.6500794070937,2,1,0
29-1218.00,47-2152.04,6,6.83042504304104,Education and Training|English Language|Law and Government|Performing for or Working Directly with the Public|Providing Consultation and Advice to Others|Service Orientation,2015,2023,1.15580647294239,1.13110883312137,1.13840417384017,3.6403,50620,11.7056,62340,,8.0653,2.21555915721232,11720,0.231529039905176,2,1,0
29-1218.00,47-2161.00,9,12.0522516426762,Control Precision|Developing Objectives and Strategies|Making Decisions and Solving Problems|Management of Material Resources|Manual Dexterity|Medicine and Dentistry|Performing for or Working Directly with the Public|Philosophy and Theology|Therapy and Counseling,2015,2023,1.16336880476497,1.60282025626603,1.33913907140847,1.3893,37320,11.7056,62340,,10.3163,7.42553804073994,25020,0.670418006430868,2,1,0
29-1218.00,47-2171.00,9,11.9675145186787,"Chemistry|Developing Objectives and Strategies|Estimating the Quantifiable Characteristics of Products, Events, or Information|Finger Dexterity|Guiding, Directing, and Motivating Subordinates|Hearing Sensitivity|Manual Dexterity|Medicine and Dentistry|Therapy and Counseling",2015,2023,1.17334402926168,1.56555893706879,1.32972383540874,1.9302,48010,11.7056,62340,,9.7754,5.06444927986737,14330,0.29847948344095,2,1,0
29-1218.00,47-2181.00,9,10.9897745582339,"Chemistry|Customer and Personal Service|Developing Objectives and Strategies|Education and Training|Estimating the Quantifiable Characteristics of Products, Events, or Information|Guiding, Directing, and Motivating Subordinates|Medicine and Dentistry|Monitoring Processes, Materials, or Surroundings|Performing for or Working Directly with the Public",2015,2023,1.12866217172753,1.3735473343208,1.22108606202599,2.58641728345669,36720,11.7056,62340,,9.11918271654331,3.52579716152984,25620,0.697712418300654,2,1,0
29-1218.00,47-2221.00,9,10.6518151131413,"Developing Objectives and Strategies|Guiding, Directing, and Motivating Subordinates|Hearing Sensitivity|Learning Strategies|Management of Material Resources|Management of Personnel Resources|Manual Dexterity|Operations Analysis|Therapy and Counseling",2015,2023,1.12529494057958,1.27510074722241,1.18353501257126,2.10698930106989,50490,11.7056,62340,,9.59861069893011,4.55560485952923,11850,0.234699940582294,2,1,0
29-1218.00,47-4041.00,9,12.9498137165378,Biology|Chemistry|Developing Objectives and Strategies|Law and Government|Management of Material Resources|Medicine and Dentistry|Philosophy and Theology|Providing Consultation and Advice to Others|Science,2015,2023,1.2572680351703,1.68134291799988,1.43886819072642,2.81868186818682,39690,11.7056,62340,,8.88691813181318,3.1528631280159,22650,0.570672713529856,2,1,0
29-1218.00,47-4061.00,8,10.7768748292659,"Biology|Chemistry|Control Precision|Estimating the Quantifiable Characteristics of Products, Events, or Information|Medicine and Dentistry|Monitoring Processes, Materials, or Surroundings|Therapy and Counseling|Updating and Using Relevant Knowledge",2015,2023,1.08427055021682,1.75731415647807,1.34710935365824,1.9022,52830,11.7056,62340,,9.8034,5.15371674902744,9510,0.180011357183419,2,1,0
29-1218.00,49-2011.00,14,16.2741753151491,Complex Problem Solving|Control Precision|Finger Dexterity|Inductive Reasoning|Making Decisions and Solving Problems|Management of Material Resources|Management of Personnel Resources|Operations Analysis|Performing for or Working Directly with the Public|Science|Service Orientation|Speech Recognition|Time Management|Updating and Using Relevant Knowledge,2015,2023,1.14831793570768,1.18285073674138,1.16244109393922,3.46395360463954,36840,11.7056,62340,,8.24164639536047,2.37926004098952,25500,0.692182410423453,2,1,0
29-1218.00,49-2091.00,7,8.824070299467,Chemistry|Complex Problem Solving|Finger Dexterity|Hearing Sensitivity|Making Decisions and Solving Problems|Providing Consultation and Advice to Others|Science,2015,2023,1.20880239601758,1.31628338714754,1.26058147135243,3.3662,58540,11.7056,62340,,8.3394,2.47739290594736,3800,0.0649128800819951,2,1,0
29-1218.00,49-2098.00,14,15.8058741091485,"Complex Problem Solving|Customer and Personal Service|Education and Training|Hearing Sensitivity|Identifying Objects, Actions, and Events|Judgment and Decision Making|Law and Government|Manual Dexterity|Operations Analysis|Performing for or Working Directly with the Public|Problem Sensitivity|Science|Service Orientation|Updating and Using Relevant Knowledge",2015,2023,1.07466370318004,1.19620960742931,1.12899100779632,2.702,43420,11.7056,62340,,9.0036,3.33219837157661,18920,0.435743896821741,2,1,0
29-1218.00,49-3051.00,7,8.78477681932955,Biology|Chemistry|Customer and Personal Service|Education and Training|Hearing Sensitivity|Law and Government|Manual Dexterity,2015,2023,1.18042800142523,1.36682457847765,1.25496811704708,2.8377,38280,11.7056,62340,,8.8679,3.12503083483103,24060,0.628526645768025,2,1,0
29-1218.00,49-3092.00,8,9.00743428952306,Complex Problem Solving|Control Precision|Finger Dexterity|Inductive Reasoning|Oral Comprehension|Performing for or Working Directly with the Public|Providing Consultation and Advice to Others|Service Orientation,2015,2023,1.08346940825041,1.17134709418363,1.12592928619038,2.78417841784178,35670,11.7056,62340,,8.92142158215822,3.20432825891735,26670,0.747687132043734,2,1,0
29-1218.00,49-9011.00,8,9.223725670612,Control Precision|Customer and Personal Service|Hearing Sensitivity|Management of Personnel Resources|Manual Dexterity|Performing for or Working Directly with the Public|Providing Consultation and Advice to Others|Service Orientation,2015,2023,1.13238497255502,1.1768497704371,1.1529657088265,1.9479,38160,11.7056,62340,,9.7577,5.00934339545151,24180,0.633647798742138,2,1,0
