"O.NET.SOC.Code","Element.ID","Element.Name","Data.Value","occupation_mean","skill_mean","rca","effective_use"
"39-2011.00","2.A.1.c","Writing",2.88,2.75389830508475,2.96438202247191,0.975696376990765,FALSE
"39-2011.00","2.A.1.d","Speaking",3.5,2.75389830508475,3.40775280898876,1.0314693685581,TRUE
"39-2011.00","2.A.1.e","Mathematics",1.88,2.75389830508475,2.48707865168539,0.759144945890699,FALSE
"39-2011.00","2.A.1.f","Science",1.75,2.75389830508475,2.00426966292135,0.876876176673352,FALSE
"39-2011.00","2.A.2.a","Critical Thinking",3.38,2.75389830508475,3.47539325842697,0.976717842377411,FALSE
"39-2011.00","2.A.2.b","Active Learning",3.25,2.75389830508475,3.01674157303371,1.08193614081658,TRUE
"39-2011.00","2.A.2.c","Learning Strategies",3.5,2.75389830508475,2.65910112359551,1.32187249552094,TRUE
"39-2011.00","2.A.2.d","Monitoring",3.12,2.75389830508475,3.31213483146067,0.946025758429777,FALSE
"39-2011.00","2.B.1.a","Social Perceptiveness",3,2.75389830508475,3.13943820224719,0.959678336873059,FALSE
"39-2011.00","2.B.1.b","Coordination",3,2.75389830508475,3.1147191011236,0.967294556854737,FALSE
"39-2011.00","2.B.1.c","Persuasion",2.88,2.75389830508475,2.72258426966292,1.06234977979231,TRUE
"39-2011.00","2.B.1.d","Negotiation",2.5,2.75389830508475,2.56033707865169,0.980616594643516,FALSE
"39-2011.00","2.B.1.e","Instructing",3.75,2.75389830508475,2.74898876404494,1.36998142373959,TRUE
"39-2011.00","2.B.1.f","Service Orientation",3,2.75389830508475,2.91606741573034,1.03318970487305,TRUE
"39-2011.00","2.B.2.i","Complex Problem Solving",3,2.75389830508475,3.12011235955056,0.965622543504273,FALSE
"39-2011.00","2.B.3.a","Operations Analysis",1.75,2.75389830508475,1.88168539325843,0.934001148832582,FALSE
"39-2011.00","2.B.3.b","Technology Design",1.75,2.75389830508475,1.65910112359551,1.05930632801702,TRUE
"39-2011.00","2.B.3.c","Equipment Selection",1.12,2.75389830508475,1.89595505617978,0.593261765632306,FALSE
"39-2011.00","2.B.3.d","Installation",1,2.75389830508475,1.23404494382022,0.81381445295973,FALSE
"39-2011.00","2.B.3.e","Programming",1.12,2.75389830508475,1.46056179775281,0.770113011253137,FALSE
"39-2011.00","2.B.3.g","Operations Monitoring",2,2.75389830508475,2.78752808988764,0.720554970926415,FALSE
"39-2011.00","2.B.3.h","Operation and Control",1.75,2.75389830508475,2.48112359550562,0.708346945000419,FALSE
"39-2011.00","2.B.3.j","Equipment Maintenance",1,2.75389830508475,1.85516853932584,0.541343597411224,FALSE
"39-2011.00","2.B.3.k","Troubleshooting",1.75,2.75389830508475,2.20707865168539,0.79629981364859,FALSE
"39-2011.00","2.B.3.l","Repairing",1,2.75389830508475,1.83280898876404,0.547947776903918,FALSE
"39-2011.00","2.B.3.m","Quality Control Analysis",2.12,2.75389830508475,2.5647191011236,0.830142082280568,FALSE
"39-2011.00","2.B.4.e","Judgment and Decision Making",3.12,2.75389830508475,3.20876404494382,0.97650211173727,FALSE
"39-2011.00","2.B.4.g","Systems Analysis",2.88,2.75389830508475,2.56865168539326,1.12601362644448,TRUE
"39-2011.00","2.B.4.h","Systems Evaluation",2.88,2.75389830508475,2.49292134831461,1.16021983657761,TRUE
"39-2011.00","2.B.5.a","Time Management",3,2.75389830508475,3.05786516853933,0.985279162615108,FALSE
"39-2011.00","2.B.5.b","Management of Financial Resources",1.75,2.75389830508475,1.81606741573034,0.96774839073806,FALSE
"39-2011.00","2.B.5.c","Management of Material Resources",2,2.75389830508475,1.97,1.01957726993175,TRUE
"39-2011.00","2.B.5.d","Management of Personnel Resources",2.62,2.75389830508475,2.62516853932584,1.00230633618236,TRUE
"39-2011.00","2.C.1.a","Administration and Management",3.12,2.75389830508475,2.9025,1.07954000549673,TRUE
"39-2011.00","2.C.1.b","Administrative",2.74,2.75389830508475,2.67073529411765,1.03032940025152,TRUE
"39-2011.00","2.C.1.c","Economics and Accounting",2.47,2.75389830508475,2.10279411764706,1.17965924389028,TRUE
"39-2011.00","2.C.1.d","Sales and Marketing",2.82,2.75389830508475,2.12558823529412,1.33237460372825,TRUE
"39-2011.00","2.C.1.e","Customer and Personal Service",4.05,2.75389830508475,3.62014705882353,1.12353132565754,TRUE
"39-2011.00","2.C.1.f","Personnel and Human Resources",2.67,2.75389830508475,2.33029411764706,1.15068618195051,TRUE
"39-2011.00","2.C.10","Transportation",1.77,2.75389830508475,2.07617647058824,0.856180587943413,FALSE
"39-2011.00","2.C.2.a","Production and Processing",2.01,2.75389830508475,2.37367647058824,0.850414992475423,FALSE
"39-2011.00","2.C.2.b","Food Production",1.16,2.75389830508475,1.23014705882353,0.947016033788804,FALSE
"39-2011.00","2.C.3.a","Computers and Electronics",2.4,2.75389830508475,2.92455882352941,0.824151884628497,FALSE
"39-2011.00","2.C.3.b","Engineering and Technology",1.81,2.75389830508475,2.32308823529412,0.782472791210054,FALSE
"39-2011.00","2.C.3.c","Design",1.64,2.75389830508475,2.00735294117647,0.820496031396684,FALSE
"39-2011.00","2.C.3.d","Building and Construction",1.73,2.75389830508475,1.74323529411765,0.996658714225155,FALSE
"39-2011.00","2.C.3.e","Mechanical",1.93,2.75389830508475,2.49117647058824,0.778053017073528,FALSE
"39-2011.00","2.C.4.a","Mathematics",2.15,2.75389830508475,3.13926470588235,0.687807485412761,FALSE
"39-2011.00","2.C.4.b","Physics",1.28,2.75389830508475,2.11941176470588,0.606528209070476,FALSE
"39-2011.00","2.C.4.c","Chemistry",1.45,2.75389830508475,2.35205882352941,0.619121945936238,FALSE
"39-2011.00","2.C.4.d","Biology",2.59,2.75389830508475,2.31617647058824,1.1230122511027,TRUE
"39-2011.00","2.C.4.e","Psychology",3.19,2.75389830508475,2.52632352941176,1.26811339934043,TRUE
"39-2011.00","2.C.4.f","Sociology and Anthropology",2.36,2.75389830508475,1.83544117647059,1.29130225041638,TRUE
"39-2011.00","2.C.4.g","Geography",1.75,2.75389830508475,1.71838235294118,1.02276208553745,TRUE
"39-2011.00","2.C.5.a","Medicine and Dentistry",2.07,2.75389830508475,2.40441176470588,0.86460526647009,FALSE
"39-2011.00","2.C.5.b","Therapy and Counseling",2.05,2.75389830508475,1.95088235294118,1.05530781966726,TRUE
"39-2011.00","2.C.6","Education and Training",3.6,2.75389830508475,2.99926470588235,1.20543578300615,TRUE
"39-2011.00","2.C.7.a","English Language",3.11,2.75389830508475,3.66367647058824,0.852510328059606,FALSE
"39-2011.00","2.C.7.b","Foreign Language",1.48,2.75389830508475,1.66191176470588,0.894355389781813,FALSE
"39-2011.00","2.C.7.c","Fine Arts",1.18,2.75389830508475,1.16147058823529,1.02030535499157,TRUE
"39-2011.00","2.C.7.d","History and Archeology",1.3,2.75389830508475,1.31720588235294,0.991165247315368,FALSE
"39-2011.00","2.C.7.e","Philosophy and Theology",1.42,2.75389830508475,1.5575,0.915622938974988,FALSE
"39-2011.00","2.C.8.a","Public Safety and Security",2.52,2.75389830508475,2.80867647058824,0.901063090009282,FALSE
"39-2011.00","2.C.8.b","Law and Government",2.31,2.75389830508475,2.42441176470588,0.95688990414574,FALSE
"39-2011.00","2.C.9.a","Telecommunications",1.68,2.75389830508475,2.07720588235294,0.812243254564591,FALSE
"39-2011.00","2.C.9.b","Communications and Media",2,2.75389830508475,2.18676470588235,0.918510901681625,FALSE
"39-2011.00","4.A.1.a.1","Getting Information",3.68,2.75389830508475,4.26205882352941,0.86713108407738,FALSE
"39-2011.00","4.A.1.a.2","Monitoring Processes, Materials, or Surroundings",3.3,2.75389830508475,3.71411764705882,0.892307737892363,FALSE
"39-2011.00","4.A.1.b.1","Identifying Objects, Actions, and Events",3.82,2.75389830508475,3.90808823529412,0.98164707718875,FALSE
"39-2011.00","4.A.1.b.2","Inspecting Equipment, Structures, or Materials",2.54,2.75389830508475,3.39470588235294,0.751428977957344,FALSE
"39-2011.00","4.A.1.b.3","Estimating the Quantifiable Characteristics of Products, Events, or Information",2.54,2.75389830508475,3.16132352941176,0.806902662100169,FALSE
"39-2011.00","4.A.2.a.1","Judging the Qualities of Objects, Services, or People",3.65,2.75389830508475,3.37911764705882,1.08479063548222,TRUE
"39-2011.00","4.A.2.a.2","Processing Information",2.69,2.75389830508475,3.68088235294118,0.733933512196075,FALSE
"39-2011.00","4.A.2.a.3","Evaluating Information to Determine Compliance with Standards",2.96,2.75389830508475,3.6875,0.806150369684887,FALSE
"39-2011.00","4.A.2.a.4","Analyzing Data or Information",2.59,2.75389830508475,3.44852941176471,0.754261959695841,FALSE
"39-2011.00","4.A.2.b.1","Making Decisions and Solving Problems",4.18,2.75389830508475,3.98882352941176,1.05241695014497,TRUE
"39-2011.00","4.A.2.b.2","Thinking Creatively",3.91,2.75389830508475,3.25882352941176,1.20495905442921,TRUE
"39-2011.00","4.A.2.b.3","Updating and Using Relevant Knowledge",3.32,2.75389830508475,3.88014705882353,0.859302891767655,FALSE
"39-2011.00","4.A.2.b.4","Developing Objectives and Strategies",3.31,2.75389830508475,2.98147058823529,1.11494601527817,TRUE
"39-2011.00","4.A.2.b.5","Scheduling Work and Activities",3.3,2.75389830508475,3.095,1.07080320384916,TRUE
"39-2011.00","4.A.2.b.6","Organizing, Planning, and Prioritizing Work",3.5,2.75389830508475,3.65705882352941,0.961152884792106,FALSE
"39-2011.00","4.A.3.a.1","Performing General Physical Activities",4.13,2.75389830508475,3.06117647058824,1.35493374942505,TRUE
"39-2011.00","4.A.3.a.2","Handling and Moving Objects",3.36,2.75389830508475,3.06470588235294,1.10104951734404,TRUE
"39-2011.00","4.A.3.a.3","Controlling Machines and Processes",1.68,2.75389830508475,2.97294117647059,0.567517608365891,FALSE
"39-2011.00","4.A.3.a.4","Operating Vehicles, Mechanized Devices, or Equipment",2.55,2.75389830508475,2.42044117647059,1.05803984523406,TRUE
"39-2011.00","4.A.3.b.1","Working with Computers",2.62,2.75389830508475,3.55235294117647,0.740698659193888,FALSE
"39-2011.00","4.A.3.b.2","Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment",1.36,2.75389830508475,2.08632352941176,0.654656716250365,FALSE
"39-2011.00","4.A.3.b.4","Repairing and Maintaining Mechanical Equipment",1.45,2.75389830508475,2.22647058823529,0.654044676572271,FALSE
"39-2011.00","4.A.3.b.5","Repairing and Maintaining Electronic Equipment",1.33,2.75389830508475,2.17941176470588,0.612870511256669,FALSE
"39-2011.00","4.A.3.b.6","Documenting/Recording Information",3.53,2.75389830508475,3.67279411764706,0.965238190015223,FALSE
"39-2011.00","4.A.4.a.1","Interpreting the Meaning of Information for Others",3.59,2.75389830508475,3.3325,1.08188391990073,TRUE
"39-2011.00","4.A.4.a.2","Communicating with Supervisors, Peers, or Subordinates",3.85,2.75389830508475,4.02235294117647,0.961251277161126,FALSE
"39-2011.00","4.A.4.a.3","Communicating with People Outside the Organization",3.67,2.75389830508475,3.21470588235294,1.14651883774888,TRUE
"39-2011.00","4.A.4.a.4","Establishing and Maintaining Interpersonal Relationships",3.84,2.75389830508475,3.70014705882353,1.04224210672752,TRUE
"39-2011.00","4.A.4.a.5","Assisting and Caring for Others",3.1,2.75389830508475,3.27073529411765,0.951859112333481,FALSE
"39-2011.00","4.A.4.a.6","Selling or Influencing Others",3.3,2.75389830508475,2.43367647058824,1.36178163201459,TRUE
"39-2011.00","4.A.4.a.7","Resolving Conflicts and Negotiating with Others",3.23,2.75389830508475,3.00411764705882,1.07979661393329,TRUE
"39-2011.00","4.A.4.a.8","Performing for or Working Directly with the Public",3.99,2.75389830508475,3.07220588235294,1.30430438612185,TRUE
"39-2011.00","4.A.4.b.1","Coordinating the Work and Activities of Others",3.17,2.75389830508475,3.16235294117647,1.00671212407874,TRUE
"39-2011.00","4.A.4.b.2","Developing and Building Teams",2.93,2.75389830508475,3.08117647058824,0.955008909088796,FALSE
"39-2011.00","4.A.4.b.3","Training and Teaching Others",4.03,2.75389830508475,3.31088235294118,1.22241219119799,TRUE
"39-2011.00","4.A.4.b.4","Guiding, Directing, and Motivating Subordinates",2.83,2.75389830508475,2.86441176470588,0.992218595740228,FALSE
"39-2011.00","4.A.4.b.5","Coaching and Developing Others",3.4,2.75389830508475,2.97632352941176,1.14724230859281,TRUE
"39-2011.00","4.A.4.b.6","Providing Consultation and Advice to Others",3.59,2.75389830508475,2.92205882352941,1.23384859128688,TRUE
"39-2011.00","4.A.4.c.1","Performing Administrative Activities",3.01,2.75389830508475,2.77970588235294,1.08748687692036,TRUE
"39-2011.00","4.A.4.c.2","Staffing Organizational Units",2.13,2.75389830508475,2.12044117647059,1.00881086205882,TRUE
"39-2011.00","4.A.4.c.3","Monitoring and Controlling Resources",2.69,2.75389830508475,2.54529411764706,1.06137946673606,TRUE
"39-3012.00","1.A.1.a.1","Oral Comprehension",4,2.38056497175141,3.78529411764706,1.22767834851382,TRUE
"39-3012.00","1.A.1.a.2","Written Comprehension",3,2.38056497175141,3.53823529411765,0.985051143726491,FALSE
"39-3012.00","1.A.1.a.3","Oral Expression",3.75,2.38056497175141,3.71147058823529,1.17384155430598,TRUE
"39-3012.00","1.A.1.a.4","Written Expression",3,2.38056497175141,3.28455882352941,1.0611296403877,TRUE
"39-3012.00","1.A.1.b.1","Fluency of Ideas",2.12,2.38056497175141,2.83308823529412,0.869360683420467,FALSE
"39-3012.00","1.A.1.b.2","Originality",2,2.38056497175141,2.74073529411765,0.847787752608946,FALSE
"39-3012.00","1.A.1.b.3","Problem Sensitivity",3.38,2.38056497175141,3.69691176470588,1.06218912381878,TRUE
"39-3012.00","1.A.1.b.4","Deductive Reasoning",3.12,2.38056497175141,3.55852941176471,1.01861078348548,TRUE
"39-3012.00","1.A.1.b.5","Inductive Reasoning",3,2.38056497175141,3.49088235294118,0.998413114755219,FALSE
"39-3012.00","1.A.1.b.6","Information Ordering",3.25,2.38056497175141,3.44485294117647,1.09606651275266,TRUE
"39-3012.00","1.A.1.b.7","Category Flexibility",2.62,2.38056497175141,3.13044117647059,0.972344090404403,FALSE
"39-3012.00","1.A.1.c.1","Mathematical Reasoning",3,2.38056497175141,2.66205882352941,1.30926585559935,TRUE
"39-3012.00","1.A.1.c.2","Number Facility",3,2.38056497175141,2.6025,1.33922871210145,TRUE
"39-3012.00","1.A.1.d.1","Memorization",2.25,2.38056497175141,2.445,1.06912353473743,TRUE
"39-3012.00","1.A.1.e.1","Speed of Closure",2.38,2.38056497175141,2.59588235294118,1.06516327957137,TRUE
"39-3012.00","1.A.1.e.2","Flexibility of Closure",2.38,2.38056497175141,2.99161764705882,0.924262016958844,FALSE
"39-3012.00","1.A.1.e.3","Perceptual Speed",2.75,2.38056497175141,2.91735294117647,1.09513574830566,TRUE
"39-3012.00","1.A.1.f.1","Spatial Orientation",1.12,2.38056497175141,1.53970588235294,0.845092969762066,FALSE
"39-3012.00","1.A.1.f.2","Visualization",2,2.38056497175141,2.78485294117647,0.834357096972748,FALSE
"39-3012.00","1.A.1.g.1","Selective Attention",2.88,2.38056497175141,3.10455882352941,1.07774701801606,TRUE
"39-3012.00","1.A.1.g.2","Time Sharing",2.88,2.38056497175141,2.7125,1.23352221725872,TRUE
"39-3012.00","1.A.2.a.1","Arm-Hand Steadiness",2.38,2.38056497175141,2.74102941176471,1.00875917221921,TRUE
"39-3012.00","1.A.2.a.2","Manual Dexterity",2.62,2.38056497175141,2.62735294117647,1.15852953388775,TRUE
"39-3012.00","1.A.2.a.3","Finger Dexterity",2.75,2.38056497175141,2.92308823529412,1.09298701891069,TRUE
"39-3012.00","1.A.2.b.1","Control Precision",1.88,2.38056497175141,2.59338235294118,0.842200574122514,FALSE
"39-3012.00","1.A.2.b.2","Multilimb Coordination",2,2.38056497175141,2.46794117647059,0.941498054187398,FALSE
"39-3012.00","1.A.2.b.3","Response Orientation",1.25,2.38056497175141,1.97014705882353,0.73711560169128,FALSE
"39-3012.00","1.A.2.b.4","Rate Control",2,2.38056497175141,1.9025,1.22132027095717,TRUE
"39-3012.00","1.A.2.c.1","Reaction Time",2,2.38056497175141,2.08764705882353,1.11300509618012,TRUE
"39-3012.00","1.A.2.c.2","Wrist-Finger Speed",1.25,2.38056497175141,1.81441176470588,0.800383993828665,FALSE
"39-3012.00","1.A.2.c.3","Speed of Limb Movement",2,2.38056497175141,1.70911764705882,1.359509580569,TRUE
"39-3012.00","1.A.3.a.1","Static Strength",1.5,2.38056497175141,2.16529411764706,0.804819699743934,FALSE
"39-3012.00","1.A.3.a.2","Explosive Strength",1,2.38056497175141,1.19647058823529,0.971006658393124,FALSE
"39-3012.00","1.A.3.a.3","Dynamic Strength",1.38,2.38056497175141,1.82323529411765,0.879347639805397,FALSE
"39-3012.00","1.A.3.a.4","Trunk Strength",2.25,2.38056497175141,2.35308823529412,1.11088356281136,TRUE
"39-3012.00","1.A.3.b.1","Stamina",2.12,2.38056497175141,2.00823529411765,1.22643772452367,TRUE
"39-3012.00","1.A.3.c.1","Extent Flexibility",1.5,2.38056497175141,2.06588235294118,0.843548210352341,FALSE
"39-3012.00","1.A.3.c.2","Dynamic Flexibility",1.12,2.38056497175141,1.09338235294118,1.19006367093596,TRUE
"39-3012.00","1.A.3.c.3","Gross Body Coordination",1.75,2.38056497175141,1.875,1.08432884723147,TRUE
"39-3012.00","1.A.3.c.4","Gross Body Equilibrium",1,2.38056497175141,1.78132352941176,0.652200955393912,FALSE
"39-3012.00","1.A.4.a.1","Near Vision",3.62,2.38056497175141,3.62779411764706,1.15928488488082,TRUE
"39-3012.00","1.A.4.a.2","Far Vision",3.12,2.38056497175141,2.92132352941176,1.24079253656087,TRUE
"39-3012.00","1.A.4.a.3","Visual Color Discrimination",2.38,2.38056497175141,2.66235294117647,1.03856949906064,TRUE
"39-3012.00","1.A.4.a.4","Night Vision",1,2.38056497175141,1.35823529411765,0.85536056438788,FALSE
"39-3012.00","1.A.4.a.5","Peripheral Vision",1.12,2.38056497175141,1.40647058823529,0.925148828252701,FALSE
"39-3012.00","1.A.4.a.6","Depth Perception",2,2.38056497175141,2.31985294117647,1.00159875406484,TRUE
"39-3012.00","1.A.4.a.7","Glare Sensitivity",1,2.38056497175141,1.46264705882353,0.794300238556853,FALSE
"39-3012.00","1.A.4.b.1","Hearing Sensitivity",1.88,2.38056497175141,2.35397058823529,0.927857007849725,FALSE
"39-3012.00","1.A.4.b.2","Auditory Attention",2.25,2.38056497175141,2.41044117647059,1.08445170450519,TRUE
"39-3012.00","1.A.4.b.3","Sound Localization",1,2.38056497175141,1.38794117647059,0.837053419441244,FALSE
"39-3012.00","1.A.4.b.4","Speech Recognition",3.38,2.38056497175141,3.41382352941176,1.15027019831482,TRUE
"39-3012.00","1.A.4.b.5","Speech Clarity",3.38,2.38056497175141,3.42882352941176,1.14523813620176,TRUE
"39-3012.00","1.C.1.a","Achievement/Effort",3.54,2.38056497175141,3.88323529411765,1.05909225218928,TRUE
"39-3012.00","1.C.1.b","Persistence",3.29,2.38056497175141,3.91441176470588,0.97645812863996,FALSE
"39-3012.00","1.C.1.c","Initiative",3.28,2.38056497175141,4.04338235294118,0.942439038603804,FALSE
"39-3012.00","1.C.2.b","Leadership",2.69,2.38056497175141,3.72323529411765,0.839375004523524,FALSE
"39-3012.00","1.C.3.a","Cooperation",4.3,2.38056497175141,4.21367647058824,1.18558174510703,TRUE
"39-3012.00","1.C.3.b","Concern for Others",3.68,2.38056497175141,3.92838235294118,1.08832424046293,TRUE
"39-3012.00","1.C.3.c","Social Orientation",3.39,2.38056497175141,3.54838235294118,1.10992471654056,TRUE
"39-3012.00","1.C.4.a","Self-Control",4.29,2.38056497175141,4.14911764705882,1.20122891617016,TRUE
"39-3012.00","1.C.4.b","Stress Tolerance",4.05,2.38056497175141,4.15088235294118,1.13354517818253,TRUE
"39-3012.00","1.C.4.c","Adaptability/Flexibility",3.71,2.38056497175141,4.05808823529412,1.06212751370418,TRUE
"39-3012.00","1.C.5.a","Dependability",3.92,2.38056497175141,4.44573529411765,1.0243932346575,TRUE
"39-3012.00","1.C.5.b","Attention to Detail",4.09,2.38056497175141,4.50088235294118,1.05572275391386,TRUE
"39-3012.00","1.C.5.c","Integrity",4.32,2.38056497175141,4.40485294117647,1.13940092631808,TRUE
"39-3012.00","1.C.6","Independence",3.62,2.38056497175141,3.96205882352941,1.06148017315437,TRUE
"39-3012.00","1.C.7.a","Innovation",2.7,2.38056497175141,3.50426470588235,0.895140268842731,FALSE
"39-3012.00","1.C.7.b","Analytical Thinking",3.07,2.38056497175141,3.89176470588235,0.916465320063007,FALSE
"39-3012.00","2.A.1.a","Reading Comprehension",2.75,2.38056497175141,3.30483146067416,0.966735379496567,FALSE
"39-3012.00","2.A.1.b","Active Listening",3.5,2.38056497175141,3.51786516853933,1.15588090569327,TRUE
"39-3012.00","2.A.1.c","Writing",2.88,2.38056497175141,2.96438202247191,1.12871046611064,TRUE
"39-3012.00","2.A.1.d","Speaking",3.12,2.38056497175141,3.40775280898876,1.06367939089145,TRUE
"39-3012.00","2.A.1.e","Mathematics",3,2.38056497175141,2.48707865168539,1.40138017785732,TRUE
"39-3012.00","2.A.1.f","Science",1.25,2.38056497175141,2.00426966292135,0.724566240536865,FALSE
"39-3012.00","2.A.2.a","Critical Thinking",2.88,2.38056497175141,3.47539325842697,0.962748318107949,FALSE
"39-3012.00","2.A.2.b","Active Learning",2.62,2.38056497175141,3.01674157303371,1.00899129229648,TRUE
"39-3012.00","2.A.2.c","Learning Strategies",2.25,2.38056497175141,2.65910112359551,0.983041607270087,FALSE
"39-3012.00","2.A.2.d","Monitoring",3.12,2.38056497175141,3.31213483146067,1.09438673744307,TRUE
"39-3012.00","2.B.1.a","Social Perceptiveness",3,2.38056497175141,3.13943820224719,1.11018038856418,TRUE
"39-3012.00","2.B.1.b","Coordination",3,2.38056497175141,3.1147191011236,1.11899102618491,TRUE
"39-3012.00","2.B.1.c","Persuasion",2.5,2.38056497175141,2.72258426966292,1.06679976878351,TRUE
"39-3012.00","2.B.1.d","Negotiation",2.25,2.38056497175141,2.56033707865169,1.02096206949813,TRUE
"39-3012.00","2.B.1.e","Instructing",2.25,2.38056497175141,2.74898876404494,0.950897681584806,FALSE
"39-3012.00","2.B.1.f","Service Orientation",2.88,2.38056497175141,2.91606741573034,1.14741140628817,TRUE
"39-3012.00","2.B.2.i","Complex Problem Solving",2.5,2.38056497175141,3.12011235955056,0.93088066539642,FALSE
"39-3012.00","2.B.3.a","Operations Analysis",1.12,2.38056497175141,1.88168539325843,0.691504871823739,FALSE
"39-3012.00","2.B.3.b","Technology Design",1,2.38056497175141,1.65910112359551,0.700247194836603,FALSE
"39-3012.00","2.B.3.c","Equipment Selection",1,2.38056497175141,1.89595505617978,0.612768168718578,FALSE
"39-3012.00","2.B.3.d","Installation",1,2.38056497175141,1.23404494382022,0.94144132559021,FALSE
"39-3012.00","2.B.3.e","Programming",1.38,2.38056497175141,1.46056179775281,1.09769929294261,TRUE
"39-3012.00","2.B.3.g","Operations Monitoring",2,2.38056497175141,2.78752808988764,0.833556377037146,FALSE
"39-3012.00","2.B.3.h","Operation and Control",1.62,2.38056497175141,2.48112359550562,0.758561594416755,FALSE
"39-3012.00","2.B.3.j","Equipment Maintenance",1,2.38056497175141,1.85516853932584,0.626240087151431,FALSE
"39-3012.00","2.B.3.k","Troubleshooting",1.75,2.38056497175141,2.20707865168539,0.921179943907511,FALSE
"39-3012.00","2.B.3.l","Repairing",1,2.38056497175141,1.83280898876404,0.633879970509887,FALSE
"39-3012.00","2.B.3.m","Quality Control Analysis",1.88,2.38056497175141,2.5647191011236,0.851612991695421,FALSE
"39-3012.00","2.B.4.e","Judgment and Decision Making",2.62,2.38056497175141,3.20876404494382,0.948610098986906,FALSE
"39-3012.00","2.B.4.g","Systems Analysis",1.88,2.38056497175141,2.56865168539326,0.850309179320226,FALSE
"39-3012.00","2.B.4.h","Systems Evaluation",1.88,2.38056497175141,2.49292134831461,0.876139998577531,FALSE
"39-3012.00","2.B.5.a","Time Management",2.38,2.38056497175141,3.05786516853933,0.904238221125053,FALSE
"39-3012.00","2.B.5.b","Management of Financial Resources",1.75,2.38056497175141,1.81606741573034,1.11951603280178,TRUE
"39-3012.00","2.B.5.c","Management of Material Resources",1.75,2.38056497175141,1.97,1.03203887744112,TRUE
"39-3012.00","2.B.5.d","Management of Personnel Resources",2.38,2.38056497175141,2.62516853932584,1.05328039667515,TRUE
"39-3012.00","2.C.1.a","Administration and Management",2.42,2.38056497175141,2.9025,0.96865109276492,FALSE
"39-3012.00","2.C.1.b","Administrative",2.29,2.38056497175141,2.67073529411765,0.996159478853146,FALSE
"39-3012.00","2.C.1.c","Economics and Accounting",2.67,2.38056497175141,2.10279411764706,1.47515869368997,TRUE
"39-3012.00","2.C.1.d","Sales and Marketing",2.57,2.38056497175141,2.12558823529412,1.40468265835092,TRUE
"39-3012.00","2.C.1.e","Customer and Personal Service",4.1,2.38056497175141,3.62014705882353,1.31577575285431,TRUE
"39-3012.00","2.C.1.f","Personnel and Human Resources",2.43,2.38056497175141,2.33029411764706,1.21148982201364,TRUE
"39-3012.00","2.C.10","Transportation",1.67,2.38056497175141,2.07617647058824,0.934493836831448,FALSE
"39-3012.00","2.C.2.a","Production and Processing",2.14,2.38056497175141,2.37367647058824,1.04740943990763,TRUE
"39-3012.00","2.C.2.b","Food Production",1.46,2.38056497175141,1.23014705882353,1.37885963563924,TRUE
"39-3012.00","2.C.3.a","Computers and Electronics",2.58,2.38056497175141,2.92455882352941,1.02490492510339,TRUE
"39-3012.00","2.C.3.b","Engineering and Technology",1.5,2.38056497175141,2.32308823529412,0.750152893525966,FALSE
"39-3012.00","2.C.3.c","Design",1.41,2.38056497175141,2.00735294117647,0.816055336519261,FALSE
"39-3012.00","2.C.3.d","Building and Construction",1.06,2.38056497175141,1.74323529411765,0.706438061670968,FALSE
"39-3012.00","2.C.3.e","Mechanical",1.4,2.38056497175141,2.49117647058824,0.65290166716417,FALSE
"39-3012.00","2.C.4.a","Mathematics",3.92,2.38056497175141,3.13926470588235,1.45071587937091,TRUE
"39-3012.00","2.C.4.b","Physics",1.18,2.38056497175141,2.11941176470588,0.64683111322301,FALSE
"39-3012.00","2.C.4.c","Chemistry",1.04,2.38056497175141,2.35205882352941,0.513699798649113,FALSE
"39-3012.00","2.C.4.d","Biology",1.21,2.38056497175141,2.31617647058824,0.606929098980992,FALSE
"39-3012.00","2.C.4.e","Psychology",2.01,2.38056497175141,2.52632352941176,0.924339102805739,FALSE
"39-3012.00","2.C.4.f","Sociology and Anthropology",1.63,2.38056497175141,1.83544117647059,1.03174261529356,TRUE
"39-3012.00","2.C.4.g","Geography",1.47,2.38056497175141,1.71838235294118,0.993852114150543,FALSE
"39-3012.00","2.C.5.a","Medicine and Dentistry",1.12,2.38056497175141,2.40441176470588,0.541169626508186,FALSE
"39-3012.00","2.C.5.b","Therapy and Counseling",1.28,2.38056497175141,1.95088235294118,0.762259989525001,FALSE
"39-3012.00","2.C.6","Education and Training",2.17,2.38056497175141,2.99926470588235,0.840560876427047,FALSE
"39-3012.00","2.C.7.a","English Language",2.98,2.38056497175141,3.66367647058824,0.944981668791621,FALSE
"39-3012.00","2.C.7.b","Foreign Language",1.5,2.38056497175141,1.66191176470588,1.04859439510041,TRUE
"39-3012.00","2.C.7.c","Fine Arts",1.25,2.38056497175141,1.16147058823529,1.25033397263333,TRUE
"39-3012.00","2.C.7.d","History and Archeology",1.11,2.38056497175141,1.31720588235294,0.979024482715415,FALSE
"39-3012.00","2.C.7.e","Philosophy and Theology",1.42,2.38056497175141,1.5575,1.0592159800977,TRUE
"39-3012.00","2.C.8.a","Public Safety and Security",2.34,2.38056497175141,2.80867647058824,0.967917577050438,FALSE
